"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"401","Br7 1","Ukn S",0.666666666666668,1,10,8.83333333333333,0.0260146198830409,0.0416666666666667,0.473684210526316,0.375570175438596,"Ukn","KNM"
"402","Br7 1","Ukn U",0.733333333333333,0.5,12,9.5,0.027719298245614,0.0125,0.526315789473684,0.403347953216374,"Ukn","KNM"
"403","Br7 1","Ukn X",0.533333333333333,0.5,11,9.33333333333333,0.0213567251461988,0.0416666666666667,0.473684210526316,0.398230994152047,"Ukn","KNM"
"404","Br7 1","Ukn Y",0.566666666666666,0.5,12,9.33333333333333,0.025780701754386,0.0157894736842105,0.526315789473684,0.400058479532164,"Ukn","KNM"
"405","Br7 1","Ukn Z",0.833333333333332,1,11,9.66666666666667,0.0346198830409357,0.0416666666666667,0.526315789473684,0.413391812865497,"Ukn","KNM"
"406","Br7 2","Br8 1",0.466666666666667,0.5,13,9.5,0.0202777777777778,0.0208333333333334,0.541666666666667,0.393888888888889,"KNM","KNM"
"407","Br7 2","Br8 2",1.06666666666667,0.5,13,9.66666666666667,0.0439444444444445,0.0275,0.541666666666667,0.4,"KNM","KNM"
"408","Br7 2","Br9 1",1.16666666666667,0.5,12,9.83333333333333,0.0478333333333333,0.0358333333333334,0.48,0.406388888888889,"KNM","KNM"
"409","Br7 2","Br9 2",0.92,0,11,9.6,0.0375333333333334,0,0.458333333333333,0.397,"KNM","KNM"
"410","Br7 2","Ukn B",0.879999999999999,1,13,9.6,0.0362666666666667,0.0416666666666667,0.541666666666667,0.397333333333333,"Ukn","KNM"
"411","Br7 2","Ukn C",0.766666666666666,0.5,14,9.66666666666667,0.0313333333333334,0.0208333333333334,0.583333333333333,0.399722222222222,"Ukn","KNM"
"412","Br7 2","Ukn D",0.866666666666667,0.5,11,9.5,0.0361111111111111,0.0283333333333333,0.458333333333333,0.393333333333333,"Ukn","KNM"
"413","Br7 2","Ukn E",0.166666666666668,1,12,8.83333333333333,0.00733333333333336,0.0416666666666667,0.5,0.365833333333333,"Ukn","KNM"
"414","Br7 2","Ukn F",0.733333333333334,1,13,9.33333333333333,0.0311111111111111,0.0416666666666667,0.541666666666667,0.386944444444444,"Ukn","KNM"
