"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"1","Br1 1","Br1 2",11.6333333333333,14,19,13.6666666666667,0.500555555555556,0.583333333333333,0.791666666666667,0.5875,"KM","KM"
"2","Br1 1","Br10 1",0.633333333333334,0.5,3,2.33333333333333,0.0275,0.0291666666666667,0.125,0.1,"KNM","KNM"
"3","Br1 1","Br10 2",0.5,0,4,2.16666666666667,0.0213888888888889,0.00833333333333335,0.166666666666667,0.0930555555555556,"KNM","KNM"
"4","Br1 1","Br2 1",0.233333333333333,0,4,2,0.0108333333333333,0,0.166666666666667,0.0861111111111111,"KNM","KNM"
"5","Br1 1","Br2 2",0.333333333333333,0,4,2.16666666666667,0.0133333333333333,0,0.166666666666667,0.0916666666666667,"KNM","KNM"
"6","Br1 1","Br3 1",0.72,0,3,2.4,0.031,0.0166666666666667,0.15,0.103333333333333,"KNM","KNM"
"7","Br1 1","Br3 2",0.633333333333333,1,4,2.66666666666667,0.0261111111111111,0.0416666666666667,0.166666666666667,0.113888888888889,"KNM","KNM"
"8","Br1 1","Br4 1",0.533333333333333,0,3,2.16666666666667,0.0227777777777778,0,0.125,0.0930555555555556,"KNM","KNM"
"9","Br1 1","Br4 2",0.266666666666667,0,3,2,0.0116666666666667,0,0.15,0.0861111111111111,"KNM","KNM"
"10","Br1 1","Br5 1",0.233333333333333,0,4,2.16666666666667,0.0102777777777778,0.00833333333333335,0.166666666666667,0.0930555555555556,"KNM","KNM"
"11","Br1 1","Br5 2",0.466666666666667,0,4,2.33333333333333,0.0197222222222222,0.00833333333333335,0.166666666666667,0.1,"KNM","KNM"
"12","Br1 1","Br6 1",0.4,0,4,2.16666666666667,0.0172222222222222,0.00833333333333335,0.166666666666667,0.0930555555555556,"KNM","KNM"
"13","Br1 1","Br6 2",0.6,0,4,2.4,0.026,0.0166666666666667,0.166666666666667,0.103333333333333,"KNM","KNM"
