"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"360","Br6 1","Ukn S",0.433333333333333,1,3,1.83333333333333,0.0361111111111111,0.0833333333333333,0.25,0.152777777777778,"Ukn","KNM"
"361","Br6 1","Ukn U",0.733333333333333,1,3,2,0.0611111111111111,0.0833333333333333,0.25,0.166666666666667,"Ukn","KNM"
"362","Br6 1","Ukn X",0.3,0.5,3,1.5,0.025,0.0416666666666667,0.25,0.125,"Ukn","KNM"
"363","Br6 1","Ukn Y",7.6,10,12,9,0.633333333333333,0.833333333333333,1,0.75,"Ukn","KM"
"364","Br6 1","Ukn Z",0.366666666666667,0.5,3,1.66666666666667,0.0305555555555556,0.0416666666666667,0.25,0.138888888888889,"Ukn","KNM"
"365","Br6 2","Br7 1",0.8,2,4,2.2,0.0666666666666667,0.166666666666667,0.333333333333333,0.183333333333333,"KNM","KNM"
"366","Br6 2","Br7 2",0.4,1,3,1.8,0.0333333333333333,0.0833333333333333,0.25,0.15,"KNM","KNM"
"367","Br6 2","Br8 1",0.52,1,3,2,0.0433333333333333,0.0833333333333333,0.25,0.166666666666667,"KNM","KNM"
"368","Br6 2","Br8 2",0.52,1,3,2,0.0433333333333333,0.0833333333333333,0.25,0.166666666666667,"KNM","KNM"
"369","Br6 2","Br9 1",0.16,0,2,1.2,0.0133333333333333,0,0.166666666666667,0.1,"KNM","KNM"
"370","Br6 2","Br9 2",0.45,1,3,1.8,0.0375,0.0833333333333333,0.25,0.15,"KNM","KNM"
"371","Br6 2","Ukn B",0.214285714285714,0.5,2,1.5,0.0178571428571429,0.0416666666666667,0.166666666666667,0.125,"Ukn","KNM"
"372","Br6 2","Ukn C",0.44,1,3,1.8,0.0366666666666667,0.0833333333333333,0.25,0.15,"Ukn","KNM"
"373","Br6 2","Ukn D",0.48,1,3,1.8,0.04,0.0833333333333333,0.25,0.15,"Ukn","KNM"
"374","Br6 2","Ukn E",5.6,6,10,7,0.466666666666667,0.5,0.833333333333333,0.583333333333333,"Ukn","KM"
"375","Br6 2","Ukn F",0.76,1,3,2.2,0.0633333333333333,0.0833333333333333,0.25,0.183333333333333,"Ukn","KNM"
"376","Br6 2","Ukn H",0.56,1,3,1.8,0.0466666666666667,0.0833333333333333,0.25,0.15,"Ukn","KNM"
"377","Br6 2","Ukn J",0.4,1,3,1.8,0.0333333333333333,0.0833333333333333,0.25,0.15,"Ukn","KNM"
"378","Br6 2","Ukn L",0.32,1,3,1.8,0.0266666666666667,0.0833333333333333,0.25,0.15,"Ukn","KNM"
"379","Br6 2","Ukn M",5.48,5,12,7.2,0.456666666666667,0.416666666666667,1,0.6,"Ukn","KM"
"380","Br6 2","Ukn Q",0.607142857142857,1,3,1.75,0.0505952380952381,0.0833333333333333,0.25,0.145833333333333,"Ukn","KNM"
"381","Br6 2","Ukn S",0.96,1,4,2.2,0.08,0.0833333333333333,0.333333333333333,0.183333333333333,"Ukn","KNM"
"382","Br6 2","Ukn U",0.28,0,4,2,0.0233333333333333,0,0.333333333333333,0.166666666666667,"Ukn","KNM"
