"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"1","Br1 1","Br1 2",12.2333333333333,14,22,14.8333333333333,0.525555555555556,0.625,0.916666666666667,0.6375,"KM","KM"
"2","Br1 1","Br10 1",0.4,1,3,2.66666666666667,0.0180555555555555,0.0333333333333333,0.15,0.115277777777778,"KNM","KNM"
"3","Br1 1","Br10 2",0.6,0.5,5,2.66666666666667,0.025,0.0291666666666667,0.208333333333333,0.113888888888889,"KNM","KNM"
"4","Br1 1","Br2 1",0.233333333333333,1,5,2.66666666666667,0.00972222222222222,0.0416666666666667,0.208333333333333,0.113888888888889,"KNM","KNM"
"5","Br1 1","Br2 2",0.166666666666667,0,5,2.33333333333333,0.01,0,0.208333333333333,0.102777777777778,"KNM","KNM"
"6","Br1 1","Br3 1",0.44,1,4,2.6,0.019,0.0416666666666667,0.166666666666667,0.111666666666667,"KNM","KNM"
"7","Br1 1","Br3 2",0.3,1,5,3,0.0113888888888889,0.025,0.208333333333333,0.127777777777778,"KNM","KNM"
"8","Br1 1","Br4 1",0.9,1,4,3,0.0372222222222222,0.0416666666666667,0.166666666666667,0.127777777777778,"KNM","KNM"
"9","Br1 1","Br4 2",0.0666666666666669,0.5,5,2.5,0.00472222222222222,0.0291666666666667,0.208333333333333,0.108333333333333,"KNM","KNM"
"10","Br1 1","Br5 1",0.533333333333334,0.5,5,2.83333333333333,0.0219444444444444,0.0291666666666667,0.208333333333333,0.120833333333333,"KNM","KNM"
"11","Br1 1","Br5 2",0.4,1,5,2.83333333333333,0.0175,0.0416666666666667,0.208333333333333,0.122222222222222,"KNM","KNM"
"12","Br1 1","Br6 1",0.533333333333334,1,5,2.83333333333333,0.0208333333333333,0.0416666666666667,0.208333333333333,0.119444444444444,"KNM","KNM"
"13","Br1 1","Br6 2",0.32,0,5,2.8,0.0173333333333333,0.0166666666666667,0.208333333333333,0.123333333333333,"KNM","KNM"
"14","Br1 1","Br7 1",0.633333333333333,1,4,3.16666666666667,0.0261111111111111,0.025,0.166666666666667,0.134722222222222,"KNM","KNM"
"15","Br1 1","Br7 2",0.333333333333333,0.5,4,2.66666666666667,0.0169444444444444,0.0291666666666667,0.2,0.116666666666667,"KNM","KNM"
"16","Br1 1","Br8 1",1.26666666666667,1.5,6,3.66666666666667,0.0533333333333333,0.0625,0.25,0.155555555555556,"KNM","KNM"
"17","Br1 1","Br8 2",0.6,1,5,3,0.0283333333333333,0.0416666666666667,0.208333333333333,0.130555555555556,"KNM","KNM"
"18","Br1 1","Br9 1",0.533333333333334,1,5,2.83333333333333,0.0255555555555556,0.0416666666666667,0.208333333333333,0.123611111111111,"KNM","KNM"
"19","Br1 1","Br9 2",0.36,1,5,2.8,0.017,0.025,0.208333333333333,0.121666666666667,"KNM","KNM"
"20","Br1 1","Ukn B",0.72,1,5,2.8,0.0306666666666667,0.0416666666666667,0.208333333333333,0.12,"Ukn","KNM"
"21","Br1 1","Ukn C",13.0333333333333,14,24,15.5,0.546388888888889,0.575,1,0.652777777777778,"Ukn","KM"
"22","Br1 1","Ukn D",0.333333333333333,0.5,4,2.83333333333333,0.0152777777777778,0.0125,0.166666666666667,0.122222222222222,"Ukn","KNM"
"23","Br1 1","Ukn E",0.9,0.5,7,3.33333333333333,0.0405555555555556,0.0125,0.291666666666667,0.144444444444444,"Ukn","KNM"
