"","bullet1","bullet2","rf.diff","rf.diff.med","rf.max","rf.maxbar","type","type_truth"
"165","Br2 2","Br5 1",0.033,0.017,0.276,0.0493333333333333,"KNM","KNM"
"166","Br2 2","Br5 2",0.0348666666666667,0.017,0.266,0.0543333333333333,"KNM","KNM"
"167","Br2 2","Br6 1",0.0775333333333333,0.013,0.476,0.0866666666666667,"KNM","KNM"
"168","Br2 2","Br6 2",0.03264,0.03,0.214,0.0476,"KNM","KNM"
"169","Br2 2","Br7 1",0.0936,0.025,0.686,0.127666666666667,"KNM","KNM"
"170","Br2 2","Br7 2",0.0246,0.012,0.126,0.0376666666666667,"KNM","KNM"
"171","Br2 2","Br8 1",0.101466666666667,0.077,0.292,0.119666666666667,"KNM","KNM"
"172","Br2 2","Br8 2",0.0297333333333333,0.008,0.168,0.0436666666666667,"KNM","KNM"
"173","Br2 2","Br9 1",0.0672,0.005,0.564,0.114333333333333,"KNM","KNM"
"174","Br2 2","Br9 2",0.01216,0.012,0.18,0.04,"KNM","KNM"
"175","Br2 2","Ukn B",0.07544,0.016,0.504,0.1032,"Ukn","KNM"
"176","Br2 2","Ukn C",0.0228666666666667,0.015,0.218,0.0473333333333333,"Ukn","KNM"
"177","Br2 2","Ukn D",0.0264666666666667,0.017,0.224,0.0456666666666667,"Ukn","KNM"
"178","Br2 2","Ukn E",0.061,0.016,0.458,0.0963333333333333,"Ukn","KNM"
"179","Br2 2","Ukn F",0.0748666666666667,0.012,0.49,0.101666666666667,"Ukn","KNM"
"180","Br2 2","Ukn H",0.892933333333333,0.98,1,0.921,"Ukn","KM"
"181","Br2 2","Ukn J",0.0297333333333333,0.006,0.202,0.048,"Ukn","KNM"
"182","Br2 2","Ukn L",0.0383333333333333,0.014,0.21,0.0596666666666667,"Ukn","KNM"
"183","Br2 2","Ukn M",0.0479333333333333,0.009,0.306,0.0683333333333333,"Ukn","KNM"
"184","Br2 2","Ukn Q",0.0584,0.01,0.406,0.0828,"Ukn","KNM"
"185","Br2 2","Ukn S",0.0378,0.021,0.208,0.0606666666666667,"Ukn","KNM"
"186","Br2 2","Ukn U",0.0515333333333333,0.011,0.4,0.0783333333333333,"Ukn","KNM"
"187","Br2 2","Ukn X",0.0236,0.009,0.134,0.0356666666666667,"Ukn","KNM"
"188","Br2 2","Ukn Y",0.1144,0.019,0.49,0.127333333333333,"Ukn","KNM"
"189","Br2 2","Ukn Z",0.0266666666666667,0.01,0.24,0.0593333333333333,"Ukn","KNM"
"190","Br3 1","Br3 2",0.6988,0.92,0.998,0.7184,"KM","KM"
"191","Br3 1","Br4 1",0.02056,0.018,0.178,0.0452,"KNM","KNM"
"192","Br3 1","Br4 2",0.0348,0.018,0.202,0.0516,"KNM","KNM"
"193","Br3 1","Br5 1",0.02664,0.022,0.226,0.0532,"KNM","KNM"
"194","Br3 1","Br5 2",0.07424,0.01,0.452,0.0968,"KNM","KNM"
"195","Br3 1","Br6 1",0.06848,0.004,0.472,0.1076,"KNM","KNM"
"196","Br3 1","Br6 2",0.0363809523809524,0.023,0.216,0.06,"KNM","KNM"
"197","Br3 1","Br7 1",0.0456,0.018,0.348,0.0744,"KNM","KNM"
"198","Br3 1","Br7 2",0.01488,0.024,0.052,0.0272,"KNM","KNM"
"199","Br3 1","Br8 1",0.01944,0.012,0.178,0.0424,"KNM","KNM"
"200","Br3 1","Br8 2",0.02232,0.01,0.164,0.0488,"KNM","KNM"
"201","Br3 1","Br9 1",0.09552,0.02,0.436,0.1164,"KNM","KNM"
"202","Br3 1","Br9 2",0.0228333333333333,0.016,0.144,0.0415,"KNM","KNM"
"203","Br3 1","Ukn B",0.0540952380952381,0.051,0.16,0.074,"Ukn","KNM"
"204","Br3 1","Ukn C",0.07544,0.01,0.412,0.0988,"Ukn","KNM"
"205","Br3 1","Ukn D",0.01288,0.022,0.154,0.0364,"Ukn","KNM"
"206","Br3 1","Ukn E",0.10944,0.016,0.524,0.156,"Ukn","KNM"
"207","Br3 1","Ukn F",0.05736,0.018,0.284,0.0792,"Ukn","KNM"
"208","Br3 1","Ukn H",0.0184,0.018,0.128,0.0372,"Ukn","KNM"
"209","Br3 1","Ukn J",0.03256,0.024,0.218,0.0476,"Ukn","KNM"
"210","Br3 1","Ukn L",0.09232,0.01,0.4,0.1104,"Ukn","KNM"
"211","Br3 1","Ukn M",0.1424,0.018,0.758,0.2064,"Ukn","KNM"
"212","Br3 1","Ukn Q",0.0393571428571429,0.014,0.168,0.0565,"Ukn","KNM"
"213","Br3 1","Ukn S",0.87664,0.904,0.998,0.9172,"Ukn","KM"
"214","Br3 1","Ukn U",0.07712,0.03,0.384,0.0976,"Ukn","KNM"
"215","Br3 1","Ukn X",0.8252,0.924,0.998,0.848,"Ukn","KM"
"216","Br3 1","Ukn Y",0.10144,0.012,0.62,0.1384,"Ukn","KNM"
"217","Br3 1","Ukn Z",0.03792,0.01,0.244,0.0572,"Ukn","KNM"
"218","Br3 2","Br4 1",0.0507333333333333,0.015,0.424,0.0853333333333333,"KNM","KNM"
"219","Br3 2","Br4 2",0.073,0.045,0.234,0.0923333333333333,"KNM","KNM"
"220","Br3 2","Br5 1",0.0348666666666667,0.022,0.238,0.061,"KNM","KNM"
"221","Br3 2","Br5 2",0.0320666666666667,0.011,0.342,0.068,"KNM","KNM"
"222","Br3 2","Br6 1",0.0518,0.009,0.22,0.0676666666666667,"KNM","KNM"
"223","Br3 2","Br6 2",0.0652,0.026,0.326,0.0816,"KNM","KNM"
"224","Br3 2","Br7 1",0.0242,0.021,0.278,0.0563333333333333,"KNM","KNM"
"225","Br3 2","Br7 2",0.011,0.016,0.148,0.0326666666666667,"KNM","KNM"
"226","Br3 2","Br8 1",0.0228666666666667,0.004,0.22,0.041,"KNM","KNM"
"227","Br3 2","Br8 2",0.0222666666666667,0.016,0.162,0.038,"KNM","KNM"
"228","Br3 2","Br9 1",0.0122666666666667,0.028,0.138,0.0336666666666667,"KNM","KNM"
"229","Br3 2","Br9 2",0.02192,0.018,0.258,0.0624,"KNM","KNM"
"230","Br3 2","Ukn B",0.04728,0.02,0.296,0.0712,"Ukn","KNM"
"231","Br3 2","Ukn C",0.0502666666666667,0.016,0.404,0.077,"Ukn","KNM"
"232","Br3 2","Ukn D",0.0136666666666667,0.008,0.1,0.0353333333333333,"Ukn","KNM"
"233","Br3 2","Ukn E",0.0114,0.013,0.162,0.037,"Ukn","KNM"
"234","Br3 2","Ukn F",0.0304,0.031,0.23,0.0506666666666667,"Ukn","KNM"
"235","Br3 2","Ukn H",0.0313333333333333,0.016,0.144,0.0436666666666667,"Ukn","KNM"
"236","Br3 2","Ukn J",0.027,0.005,0.178,0.05,"Ukn","KNM"
"237","Br3 2","Ukn L",0.0401333333333333,0.013,0.24,0.063,"Ukn","KNM"
"238","Br3 2","Ukn M",0.0241333333333333,0.011,0.206,0.044,"Ukn","KNM"
"239","Br3 2","Ukn Q",0.0508,0.012,0.286,0.0856,"Ukn","KNM"
"240","Br3 2","Ukn S",0.583933333333333,0.802,1,0.607333333333333,"Ukn","KM"
"241","Br3 2","Ukn U",0.0252,0.021,0.234,0.058,"Ukn","KNM"
"242","Br3 2","Ukn X",0.543666666666667,0.771,0.962,0.581666666666667,"Ukn","KM"
"243","Br3 2","Ukn Y",0.0137333333333333,0.005,0.126,0.033,"Ukn","KNM"
"244","Br3 2","Ukn Z",0.00733333333333333,0.006,0.09,0.0256666666666667,"Ukn","KNM"
"245","Br4 1","Br4 2",0.838266666666667,0.896,1,0.882333333333333,"KM","KM"
"246","Br4 1","Br5 1",0.0581333333333333,0.018,0.522,0.0923333333333333,"KNM","KNM"
"247","Br4 1","Br5 2",0.0287333333333333,0.007,0.206,0.052,"KNM","KNM"
"248","Br4 1","Br6 1",0.0452666666666667,0.016,0.29,0.0596666666666667,"KNM","KNM"
"249","Br4 1","Br6 2",0.01144,0.018,0.056,0.0224,"KNM","KNM"
"250","Br4 1","Br7 1",0.0764666666666667,0.028,0.358,0.122666666666667,"KNM","KNM"
"251","Br4 1","Br7 2",0.0245333333333333,0.009,0.202,0.0456666666666667,"KNM","KNM"
"252","Br4 1","Br8 1",0.1448,0.058,0.708,0.193666666666667,"KNM","KNM"
"253","Br4 1","Br8 2",0.0831333333333334,0.032,0.562,0.137666666666667,"KNM","KNM"
"254","Br4 1","Br9 1",0.0312,0.015,0.42,0.073,"KNM","KNM"
"255","Br4 1","Br9 2",0.06168,0.02,0.202,0.0784,"KNM","KNM"
"256","Br4 1","Ukn B",0.82592,0.864,0.932,0.8664,"Ukn","KM"
"257","Br4 1","Ukn C",0.00373333333333333,0.011,0.09,0.0236666666666667,"Ukn","KNM"
"258","Br4 1","Ukn D",0.0268,0.023,0.32,0.0653333333333333,"Ukn","KNM"
"259","Br4 1","Ukn E",0.0284,0.013,0.234,0.0443333333333333,"Ukn","KNM"
"260","Br4 1","Ukn F",0.0201333333333333,0.014,0.156,0.0413333333333333,"Ukn","KNM"
"261","Br4 1","Ukn H",0.0264,0.013,0.238,0.0493333333333333,"Ukn","KNM"
"262","Br4 1","Ukn J",0.0121333333333333,0.013,0.152,0.0366666666666667,"Ukn","KNM"
"263","Br4 1","Ukn L",0.193733333333333,0.016,0.728,0.223,"Ukn","KNM"
"264","Br4 1","Ukn M",0.0158,0.012,0.106,0.03,"Ukn","KNM"
"265","Br4 1","Ukn Q",0.1104,0.124,0.47,0.1668,"Ukn","KNM"
"266","Br4 1","Ukn S",0.0759333333333333,0.034,0.226,0.100333333333333,"Ukn","KNM"
"267","Br4 1","Ukn U",0.0816,0.005,0.69,0.123333333333333,"Ukn","KNM"
"268","Br4 1","Ukn X",0.0449333333333333,0.015,0.266,0.0733333333333333,"Ukn","KNM"
"269","Br4 1","Ukn Y",0.0294666666666667,0.008,0.234,0.0483333333333333,"Ukn","KNM"
"270","Br4 1","Ukn Z",0.0287333333333333,0.011,0.274,0.054,"Ukn","KNM"
"271","Br4 2","Br5 1",0.0845333333333333,0.019,0.56,0.11,"KNM","KNM"
"272","Br4 2","Br5 2",0.0494,0.041,0.28,0.0843333333333333,"KNM","KNM"
"273","Br4 2","Br6 1",0.031,0.015,0.226,0.0503333333333333,"KNM","KNM"
"274","Br4 2","Br6 2",0.05384,0.014,0.348,0.0796,"KNM","KNM"
"275","Br4 2","Br7 1",0.156133333333333,0.114,0.6,0.191666666666667,"KNM","KNM"
"276","Br4 2","Br7 2",0.0944,0.035,0.47,0.137,"KNM","KNM"
"277","Br4 2","Br8 1",0.266933333333333,0.217,0.678,0.291333333333333,"KNM","KNM"
"278","Br4 2","Br8 2",0.101333333333333,0.062,0.45,0.142333333333333,"KNM","KNM"
"279","Br4 2","Br9 1",0.0443333333333333,0.055,0.408,0.0846666666666667,"KNM","KNM"
"280","Br4 2","Br9 2",0.0272,0.012,0.19,0.0476,"KNM","KNM"
"281","Br4 2","Ukn B",0.77448,0.844,0.942,0.822,"Ukn","KM"
"282","Br4 2","Ukn C",0.0683333333333333,0.019,0.24,0.0883333333333333,"Ukn","KNM"
"283","Br4 2","Ukn D",0.0206,0.016,0.218,0.054,"Ukn","KNM"
"284","Br4 2","Ukn E",0.0471333333333333,0.007,0.298,0.0663333333333333,"Ukn","KNM"
"285","Br4 2","Ukn F",0.0521333333333333,0.012,0.352,0.0803333333333333,"Ukn","KNM"
"286","Br4 2","Ukn H",0.0261333333333333,0.023,0.286,0.0616666666666667,"Ukn","KNM"
"287","Br4 2","Ukn J",0.1138,0.031,0.614,0.154333333333333,"Ukn","KNM"
"288","Br4 2","Ukn L",0.0756,0.009,0.586,0.110333333333333,"Ukn","KNM"
"289","Br4 2","Ukn M",0.0880666666666667,0.022,0.352,0.109,"Ukn","KNM"
"290","Br4 2","Ukn Q",0.0928,0.234,0.372,0.1764,"Ukn","KNM"
"291","Br4 2","Ukn S",0.0339333333333333,0.007,0.208,0.0616666666666667,"Ukn","KNM"
"292","Br4 2","Ukn U",0.0768666666666667,0.017,0.52,0.113333333333333,"Ukn","KNM"
"293","Br4 2","Ukn X",0.0193333333333333,0.015,0.234,0.0473333333333333,"Ukn","KNM"
"294","Br4 2","Ukn Y",0.0356666666666667,0.014,0.406,0.0726666666666667,"Ukn","KNM"
"295","Br4 2","Ukn Z",0.0282666666666667,0.026,0.138,0.0493333333333333,"Ukn","KNM"
"296","Br5 1","Br5 2",0.7558,0.967,1,0.833333333333333,"KM","KM"
"297","Br5 1","Br6 1",0.0878,0.023,0.64,0.128,"KNM","KNM"
"298","Br5 1","Br6 2",0.12608,0.018,0.396,0.1476,"KNM","KNM"
"299","Br5 1","Br7 1",0.0558,0.015,0.256,0.0846666666666667,"KNM","KNM"
"300","Br5 1","Br7 2",0.0376666666666667,0.012,0.256,0.064,"KNM","KNM"
"301","Br5 1","Br8 1",0.0342,0.022,0.164,0.052,"KNM","KNM"
"302","Br5 1","Br8 2",0.0388,0.02,0.188,0.063,"KNM","KNM"
"303","Br5 1","Br9 1",0.0735333333333333,0.015,0.628,0.120333333333333,"KNM","KNM"
"304","Br5 1","Br9 2",0.04888,0.018,0.236,0.07,"KNM","KNM"
"305","Br5 1","Ukn B",0.08808,0.016,0.36,0.114,"Ukn","KNM"
"306","Br5 1","Ukn C",0.0965333333333333,0.106,0.386,0.139666666666667,"Ukn","KNM"
"307","Br5 1","Ukn D",0.895733333333333,0.967,1,0.991,"Ukn","KM"
"308","Br5 1","Ukn E",0.0625333333333333,0.012,0.628,0.11,"Ukn","KNM"
"309","Br5 1","Ukn F",0.0277333333333333,0.018,0.332,0.06,"Ukn","KNM"
"310","Br5 1","Ukn H",0.0232666666666667,0.01,0.18,0.0456666666666667,"Ukn","KNM"
"311","Br5 1","Ukn J",0.0332,0.012,0.234,0.0543333333333333,"Ukn","KNM"
"312","Br5 1","Ukn L",0.0564666666666667,0.04,0.218,0.0823333333333333,"Ukn","KNM"
"313","Br5 1","Ukn M",0.112066666666667,0.043,0.512,0.166666666666667,"Ukn","KNM"
"314","Br5 1","Ukn Q",0.07864,0.054,0.378,0.1136,"Ukn","KNM"
"315","Br5 1","Ukn S",0.0119333333333333,0.013,0.136,0.0336666666666667,"Ukn","KNM"
"316","Br5 1","Ukn U",0.0579333333333333,0.026,0.472,0.083,"Ukn","KNM"
"317","Br5 1","Ukn X",0.0270666666666667,0.01,0.232,0.0506666666666667,"Ukn","KNM"
"318","Br5 1","Ukn Y",0.107866666666667,0.02,0.654,0.143,"Ukn","KNM"
"319","Br5 1","Ukn Z",0.772133333333333,0.966,1,0.827333333333333,"Ukn","KM"
"320","Br5 2","Br6 1",0.0494666666666667,0.016,0.462,0.099,"KNM","KNM"
"321","Br5 2","Br6 2",0.03832,0.012,0.202,0.0716,"KNM","KNM"
"322","Br5 2","Br7 1",0.0541333333333333,0.049,0.572,0.112,"KNM","KNM"
"323","Br5 2","Br7 2",0.103666666666667,0.025,0.706,0.138666666666667,"KNM","KNM"
"324","Br5 2","Br8 1",0.0648666666666667,0.006,0.378,0.097,"KNM","KNM"
"325","Br5 2","Br8 2",0.0798,0.029,0.52,0.109,"KNM","KNM"
"326","Br5 2","Br9 1",0.0874666666666667,0.019,0.646,0.139,"KNM","KNM"
"327","Br5 2","Br9 2",0.08984,0.024,0.354,0.112,"KNM","KNM"
"328","Br5 2","Ukn B",0.03744,0.036,0.28,0.0916,"Ukn","KNM"
"329","Br5 2","Ukn C",0.0557333333333333,0.017,0.404,0.089,"Ukn","KNM"
"330","Br5 2","Ukn D",0.789933333333333,0.96,1,0.838,"Ukn","KM"
"331","Br5 2","Ukn E",0.055,0.019,0.406,0.114,"Ukn","KNM"
"332","Br5 2","Ukn F",0.0487333333333333,0.018,0.414,0.077,"Ukn","KNM"
"333","Br5 2","Ukn H",0.0290666666666667,0.022,0.288,0.057,"Ukn","KNM"
"334","Br5 2","Ukn J",0.077,0.023,0.412,0.0996666666666667,"Ukn","KNM"
"335","Br5 2","Ukn L",0.0309333333333333,0.008,0.23,0.0486666666666667,"Ukn","KNM"
"336","Br5 2","Ukn M",0.146466666666667,0.02,0.556,0.189333333333333,"Ukn","KNM"
"337","Br5 2","Ukn Q",0.12048,0.092,0.366,0.142,"Ukn","KNM"
"338","Br5 2","Ukn S",0.0588,0.005,0.39,0.075,"Ukn","KNM"
"339","Br5 2","Ukn U",0.0754,0.013,0.738,0.138333333333333,"Ukn","KNM"
"340","Br5 2","Ukn X",0.0518,0.007,0.36,0.0656666666666667,"Ukn","KNM"
"341","Br5 2","Ukn Y",0.0672,0.045,0.58,0.111,"Ukn","KNM"
"342","Br5 2","Ukn Z",0.597066666666667,0.962,1,0.677333333333333,"Ukn","KM"
"343","Br6 1","Br6 2",0.76376,0.984,1,0.792,"KM","KM"
"344","Br6 1","Br7 1",0.0229333333333333,0.023,0.318,0.0593333333333333,"KNM","KNM"
"345","Br6 1","Br7 2",0.0215333333333333,0.02,0.148,0.0436666666666667,"KNM","KNM"
"346","Br6 1","Br8 1",0.0336666666666667,0.017,0.25,0.0503333333333333,"KNM","KNM"
"347","Br6 1","Br8 2",0.0436666666666667,0.017,0.414,0.0743333333333333,"KNM","KNM"
"348","Br6 1","Br9 1",0.0549333333333333,0.016,0.542,0.110333333333333,"KNM","KNM"
"349","Br6 1","Br9 2",0.05624,0.004,0.34,0.0736,"KNM","KNM"
"350","Br6 1","Ukn B",0.06408,0.018,0.318,0.0836,"Ukn","KNM"
"351","Br6 1","Ukn C",0.0413333333333333,0.006,0.438,0.0773333333333333,"Ukn","KNM"
"352","Br6 1","Ukn D",0.0486666666666667,0.009,0.264,0.0686666666666667,"Ukn","KNM"
"353","Br6 1","Ukn E",0.7556,0.932,1,0.785,"Ukn","KM"
"354","Br6 1","Ukn F",0.0780666666666667,0.057,0.38,0.116,"Ukn","KNM"
"355","Br6 1","Ukn H",0.0297333333333333,0.016,0.106,0.039,"Ukn","KNM"
"356","Br6 1","Ukn J",0.0266666666666667,0.014,0.316,0.0636666666666667,"Ukn","KNM"
"357","Br6 1","Ukn L",0.0367333333333333,0.017,0.236,0.059,"Ukn","KNM"
"358","Br6 1","Ukn M",0.548266666666667,0.73,1,0.595666666666667,"Ukn","KM"
"359","Br6 1","Ukn Q",0.07432,0.032,0.252,0.0948,"Ukn","KNM"
"360","Br6 1","Ukn S",0.0749333333333333,0.024,0.292,0.108666666666667,"Ukn","KNM"
"361","Br6 1","Ukn U",0.0216666666666667,0.024,0.112,0.0376666666666667,"Ukn","KNM"
"362","Br6 1","Ukn X",0.0285333333333333,0.007,0.11,0.0366666666666667,"Ukn","KNM"
"363","Br6 1","Ukn Y",0.8144,0.978,0.998,0.894666666666667,"Ukn","KM"
"364","Br6 1","Ukn Z",0.0892,0.025,0.55,0.132333333333333,"Ukn","KNM"
"365","Br6 2","Br7 1",0.08656,0.016,0.534,0.1172,"KNM","KNM"
"366","Br6 2","Br7 2",0.13152,0.008,0.666,0.1544,"KNM","KNM"
"367","Br6 2","Br8 1",0.0848,0.01,0.502,0.1172,"KNM","KNM"
"368","Br6 2","Br8 2",0.0468,0.018,0.208,0.0584,"KNM","KNM"
"369","Br6 2","Br9 1",0.05528,0.014,0.306,0.0876,"KNM","KNM"
"370","Br6 2","Br9 2",0.129833333333333,0.088,0.422,0.1525,"KNM","KNM"
"371","Br6 2","Ukn B",0.0770238095238095,0.009,0.362,0.1035,"Ukn","KNM"
"372","Br6 2","Ukn C",0.05728,0.014,0.304,0.0816,"Ukn","KNM"
"373","Br6 2","Ukn D",0.03408,0.004,0.222,0.0476,"Ukn","KNM"
"374","Br6 2","Ukn E",0.91792,0.976,1,0.9592,"Ukn","KM"
"375","Br6 2","Ukn F",0.09112,0.12,0.232,0.1224,"Ukn","KNM"
"376","Br6 2","Ukn H",0.0224,0.006,0.096,0.0372,"Ukn","KNM"
"377","Br6 2","Ukn J",0.0668,0.02,0.4,0.104,"Ukn","KNM"
"378","Br6 2","Ukn L",0.02944,0.032,0.082,0.04,"Ukn","KNM"
"379","Br6 2","Ukn M",0.8312,0.986,1,0.854,"Ukn","KM"
"380","Br6 2","Ukn Q",0.0300714285714286,0.022,0.168,0.0515,"Ukn","KNM"
"381","Br6 2","Ukn S",0.07928,0.024,0.434,0.104,"Ukn","KNM"
"382","Br6 2","Ukn U",0.05032,0.012,0.396,0.086,"Ukn","KNM"
"383","Br6 2","Ukn X",0.01456,0.008,0.114,0.032,"Ukn","KNM"
"384","Br6 2","Ukn Y",0.76456,0.968,0.99,0.7848,"Ukn","KM"
"385","Br6 2","Ukn Z",0.14472,0.03,0.616,0.1648,"Ukn","KNM"
"386","Br7 1","Br7 2",0.7788,0.964,1,0.814333333333333,"KM","KM"
"387","Br7 1","Br8 1",0.0705333333333333,0.033,0.576,0.118666666666667,"KNM","KNM"
"388","Br7 1","Br8 2",0.0532666666666667,0.022,0.39,0.0886666666666667,"KNM","KNM"
"389","Br7 1","Br9 1",0.113666666666667,0.028,0.524,0.165,"KNM","KNM"
"390","Br7 1","Br9 2",0.1176,0.012,0.47,0.136,"KNM","KNM"
"391","Br7 1","Ukn B",0.04096,0.054,0.398,0.1076,"Ukn","KNM"
"392","Br7 1","Ukn C",0.0224,0.003,0.318,0.066,"Ukn","KNM"
"393","Br7 1","Ukn D",0.0914666666666667,0.048,0.424,0.121666666666667,"Ukn","KNM"
"394","Br7 1","Ukn E",0.102333333333333,0.016,0.582,0.137,"Ukn","KNM"
"395","Br7 1","Ukn F",0.0358,0.042,0.49,0.094,"Ukn","KNM"
"396","Br7 1","Ukn H",0.0283333333333333,0.003,0.222,0.051,"Ukn","KNM"
"397","Br7 1","Ukn J",0.7694,0.98,1,0.821666666666667,"Ukn","KM"
"398","Br7 1","Ukn L",0.0782666666666667,0.013,0.536,0.114666666666667,"Ukn","KNM"
"399","Br7 1","Ukn M",0.0122666666666667,0.015,0.158,0.0316666666666667,"Ukn","KNM"
"400","Br7 1","Ukn Q",0.0644,0.006,0.4,0.0928,"Ukn","KNM"
"401","Br7 1","Ukn S",0.0896,0.012,0.586,0.139666666666667,"Ukn","KNM"
"402","Br7 1","Ukn U",0.1,0.012,0.604,0.136333333333333,"Ukn","KNM"
"403","Br7 1","Ukn X",0.102733333333333,0.012,0.558,0.13,"Ukn","KNM"
"404","Br7 1","Ukn Y",0.104533333333333,0.025,0.756,0.157,"Ukn","KNM"
"405","Br7 1","Ukn Z",0.0365333333333333,0.012,0.348,0.0746666666666667,"Ukn","KNM"
"406","Br7 2","Br8 1",0.0818,0.028,0.656,0.140333333333333,"KNM","KNM"
"407","Br7 2","Br8 2",0.0879333333333333,0.022,0.578,0.124666666666667,"KNM","KNM"
"408","Br7 2","Br9 1",0.0434666666666667,0.038,0.61,0.135,"KNM","KNM"
"409","Br7 2","Br9 2",0.0384,0.008,0.232,0.0576,"KNM","KNM"
"410","Br7 2","Ukn B",0.02624,0.02,0.172,0.0576,"Ukn","KNM"
"411","Br7 2","Ukn C",0.0719333333333333,0.015,0.474,0.098,"Ukn","KNM"
"412","Br7 2","Ukn D",0.0731333333333333,0.013,0.274,0.0876666666666667,"Ukn","KNM"
"413","Br7 2","Ukn E",0.0608,0.014,0.318,0.0946666666666667,"Ukn","KNM"
"414","Br7 2","Ukn F",0.0451333333333333,0.015,0.264,0.078,"Ukn","KNM"
"415","Br7 2","Ukn H",0.0163333333333333,0.008,0.194,0.0423333333333333,"Ukn","KNM"
"416","Br7 2","Ukn J",0.9292,0.966,1,0.967333333333333,"Ukn","KM"
"417","Br7 2","Ukn L",0.0742666666666667,0.008,0.628,0.129,"Ukn","KNM"
"418","Br7 2","Ukn M",0.0498,0.023,0.158,0.0636666666666667,"Ukn","KNM"
"419","Br7 2","Ukn Q",0.06352,0.014,0.428,0.118,"Ukn","KNM"
"420","Br7 2","Ukn S",0.0831333333333333,0.007,0.622,0.120666666666667,"Ukn","KNM"
"421","Br7 2","Ukn U",0.0306666666666667,0.008,0.364,0.0726666666666667,"Ukn","KNM"
"422","Br7 2","Ukn X",0.0488,0.033,0.262,0.0743333333333333,"Ukn","KNM"
"423","Br7 2","Ukn Y",0.0836,0.017,0.676,0.123333333333333,"Ukn","KNM"
"424","Br7 2","Ukn Z",0.0501333333333333,0.013,0.414,0.0753333333333333,"Ukn","KNM"
"425","Br8 1","Br8 2",0.959933333333333,0.987,1,0.996333333333333,"KM","KM"
"426","Br8 1","Br9 1",0.0588666666666667,0.047,0.552,0.135333333333333,"KNM","KNM"
"427","Br8 1","Br9 2",0.03272,0.024,0.244,0.056,"KNM","KNM"
"428","Br8 1","Ukn B",0.15952,0.044,0.626,0.1924,"Ukn","KNM"
"429","Br8 1","Ukn C",0.0382666666666667,0.011,0.258,0.061,"Ukn","KNM"
"430","Br8 1","Ukn D",0.0626,0.019,0.284,0.0853333333333333,"Ukn","KNM"
"431","Br8 1","Ukn E",0.0316666666666667,0.014,0.324,0.0666666666666667,"Ukn","KNM"
"432","Br8 1","Ukn F",0.0505333333333333,0.012,0.39,0.0816666666666667,"Ukn","KNM"
"433","Br8 1","Ukn H",0.0220666666666667,0.016,0.156,0.04,"Ukn","KNM"
"434","Br8 1","Ukn J",0.103933333333333,0.014,0.546,0.133333333333333,"Ukn","KNM"
"435","Br8 1","Ukn L",0.782666666666667,0.973,1,0.832,"Ukn","KM"
"436","Br8 1","Ukn M",0.107866666666667,0.021,0.44,0.117666666666667,"Ukn","KNM"
"437","Br8 1","Ukn Q",0.12024,0.03,0.71,0.1576,"Ukn","KNM"
"438","Br8 1","Ukn S",0.0222666666666667,0.007,0.278,0.0556666666666667,"Ukn","KNM"
"439","Br8 1","Ukn U",0.109066666666667,0.026,0.61,0.137,"Ukn","KNM"
"440","Br8 1","Ukn X",0.0408,0.014,0.28,0.0656666666666667,"Ukn","KNM"
"441","Br8 1","Ukn Y",0.0530666666666667,0.005,0.34,0.065,"Ukn","KNM"
"442","Br8 1","Ukn Z",0.201466666666667,0.281,0.396,0.231333333333333,"Ukn","KNM"
"443","Br8 2","Br9 1",0.0591333333333333,0.085,0.608,0.122333333333333,"KNM","KNM"
"444","Br8 2","Br9 2",0.048,0.034,0.166,0.0688,"KNM","KNM"
"445","Br8 2","Ukn B",0.03568,0.012,0.184,0.0636,"Ukn","KNM"
"446","Br8 2","Ukn C",0.0122666666666667,0.016,0.184,0.036,"Ukn","KNM"
"447","Br8 2","Ukn D",0.0236,0.016,0.286,0.051,"Ukn","KNM"
"448","Br8 2","Ukn E",0.0539333333333333,0.014,0.272,0.081,"Ukn","KNM"
"449","Br8 2","Ukn F",0.0638,0.072,0.434,0.127666666666667,"Ukn","KNM"
"450","Br8 2","Ukn H",0.0380666666666667,0.005,0.214,0.0663333333333333,"Ukn","KNM"
"451","Br8 2","Ukn J",0.0941333333333333,0.073,0.39,0.130333333333333,"Ukn","KNM"
"452","Br8 2","Ukn L",0.734866666666667,0.977,1,0.796333333333333,"Ukn","KM"
"453","Br8 2","Ukn M",0.0844666666666667,0.034,0.308,0.102666666666667,"Ukn","KNM"
"454","Br8 2","Ukn Q",0.08696,0.05,0.632,0.1344,"Ukn","KNM"
"455","Br8 2","Ukn S",0.0607333333333333,0.051,0.368,0.103333333333333,"Ukn","KNM"
"456","Br8 2","Ukn U",0.1128,0.098,0.404,0.14,"Ukn","KNM"
"457","Br8 2","Ukn X",0.0737333333333333,0.03,0.29,0.105,"Ukn","KNM"
"458","Br8 2","Ukn Y",0.0274666666666667,0.022,0.178,0.0456666666666667,"Ukn","KNM"
"459","Br8 2","Ukn Z",0.0404,0.031,0.238,0.061,"Ukn","KNM"
"460","Br9 1","Br9 2",0.8404,0.99,1,0.9112,"KM","KM"
"461","Br9 1","Ukn B",0.05912,0.054,0.518,0.112,"Ukn","KNM"
"462","Br9 1","Ukn C",0.0327333333333333,0.028,0.55,0.1,"Ukn","KNM"
