"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type_truth","type"
"1","Barrel 1 Bullet 1","Barrel 1 Bullet 2",12.1,12.5,20,14.3333333333333,0.373709521687463,0.364917557932264,0.666666666666667,0.442030600118835,"KM","KM"
"2","Barrel 1 Bullet 1","Barrel 10 Bullet 1",0.733333333333333,0.5,5,2.66666666666667,0.0237689393939394,0.0147615864527629,0.166666666666667,0.0830548128342246,"KNM","KNM"
"3","Barrel 1 Bullet 1","Barrel 10 Bullet 2",0.44,0,4,2.4,0.0142352941176471,0.00606060606060606,0.117647058823529,0.0741510695187166,"KNM","KNM"
"4","Barrel 1 Bullet 1","Barrel 2 Bullet 1",0.566666666666666,1,3,2.66666666666667,0.017208853238265,0.0289661319073084,0.1,0.08154894533571,"KNM","KNM"
"5","Barrel 1 Bullet 1","Barrel 2 Bullet 2",0.36,0,3,2.4,0.0110958110516934,0.00606060606060606,0.1,0.0736163101604278,"KNM","KNM"
"6","Barrel 1 Bullet 1","Barrel 3 Bullet 1",0.15,0,5,2.25,0.0066037210338681,0.00486853832442067,0.15625,0.0706578654188948,"KNM","KNM"
"7","Barrel 1 Bullet 1","Barrel 3 Bullet 2",0.4,0,4,2.33333333333333,0.0118267231134878,0.00303030303030302,0.125,0.0711322786690434,"KNM","KNM"
"8","Barrel 1 Bullet 1","Barrel 4 Bullet 1",0.566666666666667,1,4,2.83333333333333,0.0181060606060606,0.0284926470588235,0.121212121212121,0.0871045008912656,"KNM","KNM"
"9","Barrel 1 Bullet 1","Barrel 4 Bullet 2",0.866666666666667,1,4,2.83333333333333,0.0260498366013072,0.0289661319073084,0.121212121212121,0.0863023618538324,"KNM","KNM"
"10","Barrel 1 Bullet 1","Barrel 5 Bullet 1",0.5,0.5,4,2.5,0.0155945484254308,0.0177361853832442,0.125,0.076498440285205,"KNM","KNM"
"11","Barrel 1 Bullet 1","Barrel 5 Bullet 2",0.266666666666667,0,4,2.33333333333333,0.00796160130718955,0.00303030303030302,0.133333333333333,0.0717450237670826,"KNM","KNM"
"12","Barrel 1 Bullet 1","Barrel 6 Bullet 1",0.733333333333333,0,4,2.33333333333333,0.0224379827688651,0.0027295008912656,0.121212121212121,0.071438651218063,"KNM","KNM"
"13","Barrel 1 Bullet 1","Barrel 6 Bullet 2",0.233333333333333,0,5,2.16666666666667,0.00824903446226975,0.00183823529411765,0.147058823529412,0.0670417409387998,"KNM","KNM"
"14","Barrel 1 Bullet 1","Barrel 7 Bullet 1",0.266666666666667,0.5,4,2.33333333333333,0.00877265300059417,0.0151515151515152,0.133333333333333,0.0722909239453357,"KNM","KNM"
"15","Barrel 1 Bullet 1","Barrel 7 Bullet 2",0.633333333333333,0.5,3,2.5,0.0198867349970291,0.0147058823529412,0.1,0.0770034907902555,"KNM","KNM"
"16","Barrel 1 Bullet 1","Barrel 8 Bullet 1",0.36,0,3,2.2,0.0115053475935829,0.00189393939393939,0.1,0.067722816399287,"KNM","KNM"
"17","Barrel 1 Bullet 1","Barrel 8 Bullet 2",0.333333333333333,0.5,4,2.5,0.0112373737373737,0.0162878787878788,0.133333333333333,0.0776570855614973,"KNM","KNM"
"18","Barrel 1 Bullet 1","Barrel 9 Bullet 1",0.2,0,3,1.83333333333333,0.00600675876411171,0.0017825311942959,0.1,0.0562871360665478,"KNM","KNM"
"19","Barrel 1 Bullet 1","Barrel 9 Bullet 2",0.166666666666667,0,6,2.33333333333333,0.00499331550802139,0.00397727272727272,0.181818181818182,0.0714887849079026,"KNM","KNM"
"20","Barrel 1 Bullet 1","Unknowns Bullet 'E'",0.36,0,4,2.4,0.0129536541889483,0.00189393939393939,0.133333333333333,0.0751626559714795,"KNM","UKN"
"21","Barrel 1 Bullet 1","Unknowns Bullet 'F'",0.266666666666667,0,4,2.16666666666667,0.00879159239453357,0.00183823529411765,0.117647058823529,0.0668931966726084,"KNM","UKN"
"22","Barrel 1 Bullet 1","Unknowns Bullet 'G'",0.466666666666667,0.5,4,2.33333333333333,0.0144232768865122,0.0138146167557932,0.121212121212121,0.0716373291740939,"KNM","UKN"
"23","Barrel 1 Bullet 1","Unknowns Bullet 'H'",0.133333333333333,0,4,2.16666666666667,0.00428030303030303,0.000946969696969696,0.125,0.0663881461675579,"KNM","UKN"
"24","Barrel 1 Bullet 1","Unknowns Bullet 'I'",0.52,0,4,2.6,0.0175730837789661,0.00189393939393939,0.133333333333333,0.0812344028520499,"KNM","UKN"
"25","Barrel 1 Bullet 1","Unknowns Bullet 'J'",0.4,0,3,2.33333333333333,0.0117565359477124,0.00486853832442067,0.1,0.0711415626856803,"KNM","UKN"
"26","Barrel 1 Bullet 1","Unknowns Bullet 'K'",10.8,11,17,12.6666666666667,0.331463903743315,0.32843137254902,0.5,0.388517528223411,"KM","UKN"
"27","Barrel 1 Bullet 1","Unknowns Bullet 'L'",0.633333333333333,0.5,4,2.66666666666667,0.0183853238265003,0.0174632352941176,0.133333333333333,0.0808953505644682,"KNM","UKN"
"28","Barrel 1 Bullet 1","Unknowns Bullet 'O'",0.266666666666667,0.5,4,2.33333333333333,0.0080633541295306,0.0147615864527629,0.125,0.0711415626856803,"KNM","UKN"
"29","Barrel 1 Bullet 1","Unknowns Bullet 'P'",0.633333333333333,0,6,2.66666666666667,0.0193794563279857,0.00213903743315508,0.181818181818182,0.0816974896019014,"KNM","UKN"
"30","Barrel 1 Bullet 1","Unknowns Bullet 'S'",0.633333333333333,0.5,3,2.5,0.0193597742127154,0.0181818181818182,0.09375,0.0766469845513963,"KNM","UKN"
"31","Barrel 1 Bullet 1","Unknowns Bullet 'T'",0.433333333333333,0,3,2.16666666666667,0.0128873291740939,0.0027295008912656,0.1,0.0662396019013666,"KNM","UKN"
"32","Barrel 1 Bullet 1","Unknowns Bullet 'U'",0.333333333333333,0,4,2.33333333333333,0.0102915181224005,0.00303030303030302,0.121212121212121,0.0711322786690434,"KNM","UKN"
"33","Barrel 1 Bullet 1","Unknowns Bullet 'X'",0.466666666666667,0,4,2.5,0.0141570112893642,0.00397727272727272,0.121212121212121,0.0763406120023767,"KNM","UKN"
"34","Barrel 1 Bullet 1","Unknowns Bullet 'Y'",0.433333333333333,0,3,2.16666666666667,0.013929367201426,0.0027295008912656,0.1,0.0670417409387998,"KNM","UKN"
"35","Barrel 1 Bullet 2","Barrel 10 Bullet 1",0.333333333333333,0.5,3,2.33333333333333,0.0103123143196673,0.0160984848484848,0.09375,0.0720606803327392,"KNM","KNM"
"36","Barrel 1 Bullet 2","Barrel 10 Bullet 2",0.4,0,4,2.4,0.0107214795008913,0,0.117647058823529,0.0725824420677362,"KNM","KNM"
"37","Barrel 1 Bullet 2","Barrel 2 Bullet 1",0.2,0,3,2.16666666666667,0.00663324420677362,0.00397727272727272,0.1,0.0673481134878194,"KNM","KNM"
"38","Barrel 1 Bullet 2","Barrel 2 Bullet 2",1.04,1,5,3,0.0325886809269162,0.0393939393939394,0.151515151515152,0.0931283422459893,"KNM","KNM"
"39","Barrel 1 Bullet 2","Barrel 3 Bullet 1",0.4,0.5,3,2,0.0111954099821747,0.016421568627451,0.09375,0.0608845811051693,"KNM","KNM"
"40","Barrel 1 Bullet 2","Barrel 3 Bullet 2",0.533333333333333,0.5,3,2.5,0.0169968062982769,0.0160984848484848,0.1,0.077764780154486,"KNM","KNM"
"41","Barrel 1 Bullet 2","Barrel 4 Bullet 1",0.0666666666666664,0.5,4,2.16666666666667,0.00239490493166963,0.0119206773618538,0.121212121212121,0.067465092097445,"KNM","KNM"
"42","Barrel 1 Bullet 2","Barrel 4 Bullet 2",0.366666666666667,0.5,4,2.33333333333333,0.0113510101010101,0.0151515151515152,0.121212121212121,0.0720513963161022,"KNM","KNM"
"43","Barrel 1 Bullet 2","Barrel 5 Bullet 1",0.366666666666667,0,4,2.33333333333333,0.0109636809269162,0.00397727272727272,0.117647058823529,0.0719121360665478,"KNM","KNM"
"44","Barrel 1 Bullet 2","Barrel 5 Bullet 2",0.666666666666667,0.5,4,2.83333333333333,0.020548128342246,0.0177083333333333,0.121212121212121,0.0873607397504456,"KNM","KNM"
"45","Barrel 1 Bullet 2","Barrel 6 Bullet 1",0.8,0,6,2.83333333333333,0.0237474004753417,0.00208333333333333,0.176470588235294,0.0866087344028521,"KNM","KNM"
"46","Barrel 1 Bullet 2","Barrel 6 Bullet 2",0.633333333333333,0.5,4,2.66666666666667,0.0193300653594771,0.0149509803921569,0.125,0.0821616904337493,"KNM","KNM"
"47","Barrel 1 Bullet 2","Barrel 7 Bullet 1",0.4,0,4,2.33333333333333,0.0122946375519905,0.00397727272727272,0.125,0.0720606803327392,"KNM","KNM"
"48","Barrel 1 Bullet 2","Barrel 7 Bullet 2",0.533333333333333,0,5,2.33333333333333,0.015625,0.00183823529411765,0.147058823529412,0.0714479352346999,"KNM","KNM"
"49","Barrel 1 Bullet 2","Barrel 8 Bullet 1",0.52,0,4,2.4,0.0162241532976827,0.00189393939393939,0.125,0.0745677361853832,"KNM","KNM"
"50","Barrel 1 Bullet 2","Barrel 8 Bullet 2",0.266666666666667,0.5,5,2.5,0.00842431669637553,0.0149509803921569,0.15625,0.0774175579322638,"KNM","KNM"
"51","Barrel 1 Bullet 2","Barrel 9 Bullet 1",0.566666666666667,0,4,2.33333333333333,0.0176938502673797,0.00213903743315508,0.125,0.0722092245989305,"KNM","KNM"
"52","Barrel 1 Bullet 2","Barrel 9 Bullet 2",0.166666666666667,0,4,2.16666666666667,0.00544823232323233,0.00397727272727272,0.125,0.0671587195484254,"KNM","KNM"
